name,16S.match,16S.match:colour,23S.match,23S.match:colour,blaTEM.match,blaTEM.match:colour,folP.match,folP.match:colour,gyrA.match,gyrA.match:colour,mtrR.match,mtrR.match:colour,mtrR_promoter.match,mtrR_promoter.match:colour,parC.match,parC.match:colour,parE.match,parE.match:colour,penA.match,penA.match:colour,ponA.match,ponA.match:colour,porA.match,porA.match:colour,porB1a.match,porB1a.match:colour,porB1b.match,porB1b.match:colour,rpoB.match,rpoB.match:colour,rpsJ.match,rpsJ.match:colour,tetM.match,tetM.match:colour
ERR855103,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855104,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855105,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855106,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855107,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855108,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855110,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855111,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855112,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855113,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855114,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855115,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855116,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855117,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855118,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855119,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855120,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855121,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855122,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855123,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855124,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855125,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855126,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855127,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855128,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c
ERR855129,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855130,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855131,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855132,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855133,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855135,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855136,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855137,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c
ERR855138,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99
ERR855139,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855140,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855141,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855142,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855143,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855144,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855145,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855146,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855147,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855148,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855149,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855150,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855151,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855152,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c
ERR855153,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c
ERR855154,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855155,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855156,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855157,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,yes,#33a02c
ERR855158,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99
ERR855159,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855160,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855161,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855162,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855163,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c
ERR855164,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855165,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855166,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855167,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855168,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855169,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855170,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855171,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855172,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99
ERR855173,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855174,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855175,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855176,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855177,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855178,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855179,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855180,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855181,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855182,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855183,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855184,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855185,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99
ERR855186,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c
ERR855187,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855188,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,yes,#33a02c,no,#fb9a99
ERR855189,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99
ERR855190,no,#fb9a99,no,#fb9a99,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,yes,#33a02c,yes,#33a02c,no,#fb9a99,no,#fb9a99,yes,#33a02c,no,#fb9a99,yes,#33a02c,no,#fb9a99
